TimeStamp;Source1;Source2;Source3
10:56:02,058;E;F;I
10:56:02,062;G;E;E
10:56:02,063;H;F;E
10:56:02,065;B;F;F
10:56:02,067;D;E;J
10:56:02,069;D;G;B
10:56:02,070;J;H;C
10:56:02,073;E;B;I
10:56:02,074;I;E;D
10:56:02,077;D;E;J
10:56:02,078;F;B;B
10:56:02,081;D;H;H
10:56:02,084;I;G;I
10:56:02,086;H;F;B
10:56:02,089;G;E;C
10:56:02,090;C;J;I
10:56:02,093;J;E;F
10:56:02,094;G;H;H
10:56:02,096;F;H;B
10:56:02,098;J;G;E
10:56:02,100;C;F;C
10:56:02,104;I;B;I
10:56:02,105;G;J;J
10:56:02,108;F;C;D
10:56:02,109;H;B;E
10:56:02,113;F;F;I
10:56:02,116;J;E;F
10:56:02,117;J;H;C
10:56:02,120;C;B;F
10:56:02,123;D;I;G
10:56:02,127;E;B;F
10:56:02,129;E;D;D
10:56:02,131;F;B;J
10:56:02,135;I;F;D
10:56:02,136;E;E;F
10:56:02,139;I;D;G
10:56:02,140;C;H;H
10:56:02,143;C;B;G
10:56:02,147;F;B;I
10:56:02,148;I;F;H
10:56:02,151;B;H;C
10:56:02,152;H;B;E
10:56:02,155;C;H;I
10:56:02,158;C;J;D
10:56:02,160;E;C;E
10:56:02,163;C;I;F
10:56:02,164;C;C;D
10:56:02,167;B;C;I
10:56:02,170;E;C;G
10:56:02,172;J;I;I
10:56:02,174;C;B;J
10:56:02,178;H;F;G
10:56:02,179;D;G;J
10:56:02,182;D;C;B
10:56:02,183;I;F;E
10:56:02,186;I;J;C
10:56:02,190;E;E;H
10:56:02,191;H;D;E
10:56:02,193;J;E;H
10:56:02,194;G;C;C
10:56:02,195;I;G;J
10:56:02,199;G;H;B
10:56:02,202;D;D;C
10:56:02,203;E;G;I
10:56:02,206;B;E;B
10:56:02,206;H;E;E
10:56:02,206;D;J;J
10:56:02,207;H;G;F
10:56:02,207;H;C;F
10:56:02,207;B;I;B
10:56:02,212;I;E;D
10:56:02,212;H;I;J
10:56:02,216;J;J;B
10:56:02,216;D;D;D
10:56:02,217;E;B;B
10:56:02,220;I;B;I
10:56:02,221;I;I;I
10:56:02,224;F;I;C
10:56:02,228;F;I;G
10:56:02,229;G;F;J
10:56:02,232;D;D;D
10:56:02,235;B;B;G
10:56:02,239;C;F;E
10:56:02,240;J;E;B
10:56:02,240;B;H;B
10:56:02,243;D;C;J
10:56:02,243;E;H;H
10:56:02,244;E;E;J
10:56:02,245;D;J;F
10:56:02,248;J;F;H
10:56:02,248;C;H;J
10:56:02,249;C;I;J
10:56:02,250;E;F;D
10:56:02,251;F;I;C
10:56:02,253;B;J;B
10:56:02,255;C;I;F
10:56:02,257;D;I;J
10:56:02,261;B;C;F
10:56:02,262;H;F;B
10:56:02,265;I;G;G
10:56:02,269;D;J;B
10:56:02,269;G;G;F
10:56:02,270;J;B;E
10:56:02,273;J;J;I
10:56:02,277;G;F;G
10:56:02,278;G;H;G
10:56:02,281;E;F;G
10:56:02,285;H;E;H
10:56:02,286;J;F;H
10:56:02,288;F;D;I
10:56:02,292;F;H;H
10:56:02,293;F;E;J
10:56:02,296;F;H;G
10:56:02,296;F;B;G
10:56:02,296;H;F;H
10:56:02,296;I;D;I
10:56:02,299;D;G;J
10:56:02,299;E;E;D
10:56:02,300;B;J;E
10:56:02,301;H;G;I
10:56:02,304;D;J;I
10:56:02,308;H;D;F
10:56:02,312;H;E;H
10:56:02,313;I;B;H
10:56:02,316;H;I;G
10:56:02,319;J;J;J
10:56:02,321;H;J;H
10:56:02,323;H;D;I
10:56:02,327;D;C;F
10:56:02,327;I;J;G
10:56:02,327;G;D;C
10:56:02,328;B;H;G
10:56:02,329;E;H;B
10:56:02,332;D;I;H
10:56:02,336;B;F;F
10:56:02,337;H;E;E
10:56:02,339;H;C;D
10:56:02,343;E;I;C
10:56:02,344;J;E;B
10:56:02,347;G;E;D
10:56:02,351;H;E;I
10:56:02,352;C;G;F
10:56:02,354;F;D;C
10:56:02,358;H;J;H
10:56:02,359;E;C;G
10:56:02,362;I;G;D
10:56:02,367;I;H;I
10:56:02,368;E;J;E
10:56:02,370;E;H;C
10:56:02,374;D;E;G
10:56:02,375;J;E;H
10:56:02,378;F;F;J
10:56:02,382;J;B;J
10:56:02,384;D;B;D
10:56:02,386;D;C;I
10:56:02,390;I;C;F
10:56:02,392;F;G;G
10:56:02,394;J;G;D
10:56:02,395;B;H;D
10:56:02,397;D;B;J
10:56:02,402;G;C;I
10:56:02,403;C;C;D
10:56:02,405;D;C;B
10:56:02,408;D;I;G
10:56:02,408;F;B;J
10:56:02,409;C;H;I
10:56:02,412;H;G;C
10:56:02,414;E;G;G
10:56:02,417;G;F;E
10:56:02,420;E;H;F
10:56:02,422;C;B;G
10:56:02,424;D;F;F
10:56:02,428;G;G;H
10:56:02,432;H;B;G
10:56:02,436;F;B;H
10:56:02,438;B;E;H
10:56:02,438;J;E;D
10:56:02,439;G;B;H
10:56:02,440;D;E;F
10:56:02,444;G;I;B
10:56:02,447;D;J;B
10:56:02,448;G;G;C
10:56:02,451;C;F;B
10:56:02,455;J;E;G
10:56:02,458;I;D;C
10:56:02,459;I;D;J
10:56:02,463;D;D;C
10:56:02,466;D;F;E
10:56:02,470;G;H;B
10:56:02,471;E;H;I
10:56:02,471;D;J;E
10:56:02,472;I;D;B
10:56:02,475;H;E;G
10:56:02,478;I;G;E
10:56:02,479;B;H;I
10:56:02,482;C;G;E
10:56:02,486;G;D;B
10:56:02,487;H;D;C
10:56:02,490;I;B;J
10:56:02,493;H;J;E
10:56:02,495;C;F;C
10:56:02,497;I;J;J
10:56:02,499;C;B;D
10:56:02,501;I;G;E
10:56:02,505;E;E;H
10:56:02,509;D;C;E
10:56:02,510;H;B;J
10:56:02,513;E;H;B
10:56:02,513;F;B;F
10:56:02,513;D;B;D
10:56:02,514;B;H;J
10:56:02,519;G;J;H
10:56:02,523;B;H;I
10:56:02,524;H;G;D
10:56:02,527;D;D;B
10:56:02,530;J;D;J
10:56:02,531;H;F;G
10:56:02,535;E;J;J
10:56:02,537;E;E;J
10:56:02,539;D;D;C
10:56:02,543;C;E;D
10:56:02,547;F;F;F
10:56:02,551;F;G;I
10:56:02,552;J;G;D
10:56:02,555;J;B;I
10:56:02,556;D;J;E
10:56:02,559;D;H;B
10:56:02,563;E;G;G
10:56:02,564;G;J;B
10:56:02,566;F;E;J
10:56:02,571;H;D;I
10:56:02,575;B;H;F
10:56:02,575;C;B;I
10:56:02,576;I;B;D
10:56:02,579;B;I;H
10:56:02,583;J;J;B
10:56:02,584;I;F;G
10:56:02,587;H;E;C
10:56:02,590;J;G;H
10:56:02,592;F;C;G
10:56:02,594;D;H;F
10:56:02,598;G;I;J
10:56:02,600;I;J;C
10:56:02,602;H;F;C
10:56:02,606;D;G;H
10:56:02,607;D;G;G
10:56:02,610;E;D;D
10:56:02,610;H;J;C
10:56:02,610;F;C;F
10:56:02,612;C;D;I
10:56:02,612;B;E;H
10:56:02,612;E;E;I
10:56:02,613;I;B;G
10:56:02,613;C;F;J
10:56:02,615;B;C;D
10:56:02,616;C;G;J
10:56:02,617;E;D;G
10:56:02,619;I;G;D
10:56:02,621;F;C;E
10:56:02,623;I;H;E
10:56:02,627;E;H;E
10:56:02,627;H;D;G
10:56:02,627;F;J;F
10:56:02,631;B;C;J
10:56:02,633;D;D;I
10:56:02,635;F;F;D
10:56:02,636;J;F;F
10:56:02,640;C;I;J
10:56:02,640;I;D;I
10:56:02,640;I;E;H
10:56:02,640;G;B;H
10:56:02,640;D;F;D
10:56:02,643;D;J;B
10:56:02,644;D;G;G
10:56:02,647;G;D;D
10:56:02,651;G;J;I
10:56:02,652;H;D;C
10:56:02,655;I;C;B
10:56:02,657;G;E;H
10:56:02,659;E;I;J
10:56:02,662;J;E;C
10:56:02,663;E;B;F
10:56:02,666;H;C;E
10:56:02,670;D;H;I
10:56:02,674;J;E;H
10:56:02,675;D;F;J
10:56:02,678;C;D;F
10:56:02,678;D;D;E
10:56:02,679;J;H;F
10:56:02,682;F;H;G
10:56:02,683;D;C;I
10:56:02,685;C;J;I
10:56:02,689;B;H;J
10:56:02,691;F;J;F
10:56:02,694;D;F;B
10:56:02,694;E;F;B
10:56:02,695;B;B;H
10:56:02,697;J;E;D
10:56:02,701;C;F;B
10:56:02,702;C;I;E
10:56:02,705;F;E;D
10:56:02,709;H;G;H
10:56:02,710;B;J;E
10:56:02,713;J;H;E
10:56:02,717;I;B;J
10:56:02,718;J;G;D
10:56:02,720;F;B;B
10:56:02,721;I;H;B
10:56:02,724;B;C;D
10:56:02,725;E;B;E
10:56:02,729;H;C;J
10:56:02,730;J;G;H
10:56:02,732;H;H;G
10:56:02,736;C;B;H
10:56:02,736;E;G;C
10:56:02,736;F;D;D
10:56:02,737;B;I;G
10:56:02,737;H;F;G
10:56:02,741;H;B;B
10:56:02,744;C;I;C
10:56:02,745;G;I;I
10:56:02,746;B;H;H
10:56:02,748;G;C;H
10:56:02,752;H;I;D
10:56:02,753;G;H;G
10:56:02,756;I;J;E
10:56:02,757;B;D;H
10:56:02,760;H;B;I
10:56:02,764;F;J;E
10:56:02,764;E;D;J
10:56:02,765;C;E;G
10:56:02,769;D;F;E
10:56:02,773;E;E;E
10:56:02,775;D;H;E
10:56:02,777;H;D;B
10:56:02,781;I;J;G
10:56:02,782;B;B;C
10:56:02,784;J;B;D
10:56:02,789;D;H;J
10:56:02,793;F;H;C
10:56:02,794;H;C;H
10:56:02,796;I;J;B
10:56:02,797;H;B;C
10:56:02,799;C;C;H
10:56:02,801;J;E;E
10:56:02,801;H;E;H
10:56:02,801;B;H;E
10:56:02,801;J;B;J
10:56:02,801;C;H;H
10:56:02,806;I;C;C
10:56:02,806;G;F;J
10:56:02,806;B;E;J
10:56:02,807;H;H;H
10:56:02,807;C;C;H
10:56:02,808;B;J;C
10:56:02,808;I;J;I
10:56:02,808;C;E;E
10:56:02,812;G;D;B
10:56:02,815;C;G;C
10:56:02,817;G;D;B
10:56:02,819;D;F;C
10:56:02,824;H;H;D
10:56:02,825;I;C;J
10:56:02,828;G;E;I
10:56:02,831;F;H;J
10:56:02,832;I;E;J
10:56:02,835;I;H;E
10:56:02,839;E;F;F
10:56:02,841;I;G;J
10:56:02,841;J;F;H
10:56:02,846;E;D;C
10:56:02,849;C;G;J
10:56:02,851;I;B;E
10:56:02,853;E;G;D
10:56:02,857;G;C;J
10:56:02,857;G;G;H
10:56:02,858;E;G;H
10:56:02,862;J;G;G
10:56:02,865;C;D;D
10:56:02,869;D;F;H
10:56:02,870;B;E;B
10:56:02,873;G;C;C
10:56:02,877;I;F;F
10:56:02,878;D;D;B
10:56:02,881;H;G;D
10:56:02,885;E;F;C
10:56:02,886;C;I;G
10:56:02,889;F;B;F
10:56:02,893;J;C;I
10:56:02,894;H;G;F
10:56:02,896;E;G;C
10:56:02,897;E;J;D
10:56:02,900;D;C;I
10:56:02,902;I;I;J
10:56:02,904;C;F;J
10:56:02,908;E;E;C
10:56:02,909;F;F;C
10:56:02,912;D;I;B
10:56:02,916;F;G;J
10:56:02,920;D;I;F
10:56:02,921;C;E;J
10:56:02,924;I;E;C
10:56:02,925;J;G;C
10:56:02,926;J;I;I
10:56:02,926;J;C;J
10:56:02,926;G;C;H
10:56:02,930;E;I;E
10:56:02,933;F;G;C
10:56:02,935;J;H;D
10:56:02,937;E;C;C
10:56:02,939;C;J;C
10:56:02,940;I;C;J
10:56:02,940;E;F;B
10:56:02,941;J;E;B
10:56:02,944;J;B;I
10:56:02,948;F;I;D
10:56:02,948;F;D;F
10:56:02,949;I;G;D
10:56:02,952;F;D;E
10:56:02,955;J;E;C
10:56:02,955;E;B;F
10:56:02,955;I;B;B
10:56:02,955;I;C;C
10:56:02,957;E;J;C
10:56:02,960;H;C;B
10:56:02,963;H;F;D
10:56:02,964;B;I;J
10:56:02,967;D;H;I
10:56:02,971;H;I;G
10:56:02,972;D;D;C
10:56:02,975;J;I;C
10:56:02,979;I;I;I
10:56:02,983;F;J;F
10:56:02,984;C;C;I
10:56:02,987;D;B;I
10:56:02,990;B;H;C
10:56:02,992;G;B;G
10:56:02,995;B;H;F
10:56:02,999;B;D;E
10:56:03,002;F;B;G
10:56:03,004;I;J;C
10:56:03,006;E;D;I
10:56:03,006;I;C;H
10:56:03,010;F;G;D
10:56:03,010;G;D;F
10:56:03,010;I;H;B
10:56:03,010;B;F;B
10:56:03,011;J;D;B
10:56:03,014;E;I;I
10:56:03,018;F;E;B
10:56:03,020;G;D;C
10:56:03,022;D;C;I
10:56:03,026;G;H;F
10:56:03,028;H;H;C
10:56:03,030;I;G;C
10:56:03,031;B;D;B
10:56:03,034;J;G;J
10:56:03,038;H;J;C
10:56:03,042;H;E;E
10:56:03,043;G;E;J
10:56:03,046;D;H;B
10:56:03,048;G;H;J
10:56:03,049;J;G;B
10:56:03,049;D;F;H
10:56:03,049;B;D;D
10:56:03,049;G;I;B
10:56:03,050;F;B;G
10:56:03,050;H;E;G
10:56:03,050;C;I;E
10:56:03,050;I;D;J
10:56:03,050;B;D;J
10:56:03,050;H;B;B
10:56:03,050;F;I;C
10:56:03,050;B;C;H
10:56:03,051;I;J;F
10:56:03,053;H;C;C
10:56:03,053;B;F;E
10:56:03,054;C;D;G
10:56:03,055;I;J;B
10:56:03,057;B;H;C
10:56:03,061;H;C;H
10:56:03,063;F;J;G
10:56:03,065;F;B;H
10:56:03,068;I;I;J
10:56:03,069;G;G;G
10:56:03,073;G;G;C
10:56:03,074;B;F;E
10:56:03,077;G;F;C
10:56:03,077;G;B;D
10:56:03,078;E;I;D
10:56:03,082;E;H;I
10:56:03,084;D;E;D
10:56:03,086;B;C;J
10:56:03,090;G;I;J
10:56:03,094;J;J;D
10:56:03,095;C;I;J
10:56:03,095;I;C;G
10:56:03,095;I;I;H
10:56:03,098;D;F;E
10:56:03,102;D;D;B
10:56:03,103;H;G;B
10:56:03,106;J;C;C
10:56:03,110;E;F;F
10:56:03,111;J;C;I
10:56:03,114;B;J;E
10:56:03,115;G;C;G
10:56:03,115;H;J;H
10:56:03,117;G;G;E
10:56:03,121;G;C;E
10:56:03,122;F;H;F
10:56:03,125;G;G;J
10:56:03,126;H;I;H
10:56:03,127;G;H;J
10:56:03,128;D;J;J
10:56:03,129;D;I;G
10:56:03,131;H;F;B
10:56:03,132;G;I;E
10:56:03,134;H;F;F
10:56:03,138;H;E;G
10:56:03,140;F;J;F
10:56:03,142;I;F;I
10:56:03,143;E;J;B
10:56:03,143;D;J;J
10:56:03,147;B;C;F
10:56:03,147;E;H;H
10:56:03,148;G;J;H
10:56:03,148;F;J;E
10:56:03,153;C;D;G
10:56:03,154;G;D;F
10:56:03,156;C;B;H
10:56:03,158;F;E;G
10:56:03,161;H;H;C
10:56:03,165;H;F;J
10:56:03,168;C;I;H
10:56:03,170;E;E;C
10:56:03,172;H;I;G
10:56:03,174;I;B;E
10:56:03,174;H;H;B
10:56:03,174;I;H;J
10:56:03,175;D;G;F
10:56:03,176;D;J;C
10:56:03,177;B;F;H
10:56:03,180;I;F;I
10:56:03,184;B;E;H
10:56:03,188;C;I;B
10:56:03,189;C;D;J
10:56:03,190;E;B;G
10:56:03,192;B;G;B
10:56:03,193;D;G;C
10:56:03,195;B;I;B
10:56:03,200;H;G;H
10:56:03,203;G;G;I
10:56:03,205;H;I;C
10:56:03,207;G;D;C
10:56:03,211;G;G;E
10:56:03,213;J;C;I
10:56:03,215;D;J;C
10:56:03,217;D;D;I
10:56:03,217;J;H;D
10:56:03,217;G;C;H
10:56:03,219;I;C;E
10:56:03,219;C;I;E
10:56:03,219;C;J;G
10:56:03,222;J;J;I
10:56:03,223;D;I;F
10:56:03,223;E;B;J
10:56:03,225;E;F;B
10:56:03,226;C;G;C
10:56:03,229;G;F;J
10:56:03,233;C;F;G
10:56:03,234;I;F;J
10:56:03,236;G;I;G
10:56:03,237;E;E;C
10:56:03,237;C;F;D
10:56:03,241;I;C;D
10:56:03,241;J;B;H
10:56:03,242;D;B;F
10:56:03,243;F;D;H
10:56:03,244;J;F;I
10:56:03,248;C;G;E
10:56:03,249;J;G;F
10:56:03,250;I;I;I
10:56:03,250;G;B;D
10:56:03,253;H;H;H
10:56:03,257;C;C;J
10:56:03,258;H;H;B
10:56:03,261;G;D;D
10:56:03,262;B;J;B
10:56:03,265;I;H;F
10:56:03,269;D;D;D
10:56:03,273;H;B;B
10:56:03,274;B;G;E
10:56:03,277;C;J;C
10:56:03,280;J;I;F
10:56:03,281;B;H;C
10:56:03,282;H;I;C
10:56:03,283;I;B;I
10:56:03,283;B;H;J
10:56:03,287;J;F;J
10:56:03,290;I;E;E
10:56:03,291;G;C;H
10:56:03,294;I;G;I
10:56:03,298;D;D;H
10:56:03,299;B;B;I
10:56:03,299;F;F;B
10:56:03,302;G;J;H
10:56:03,305;J;H;J
10:56:03,306;C;H;D
10:56:03,310;J;B;H
10:56:03,313;C;B;B
10:56:03,314;G;I;H
10:56:03,317;H;E;D
10:56:03,321;E;E;C
10:56:03,322;G;F;I
10:56:03,325;C;B;D
10:56:03,326;H;B;C
10:56:03,329;B;H;C
10:56:03,329;I;C;F
10:56:03,333;E;F;G
10:56:03,337;B;E;I
10:56:03,338;I;H;E
10:56:03,340;H;I;G
10:56:03,344;B;J;J
10:56:03,345;I;J;G
10:56:03,348;I;F;I
10:56:03,348;I;C;H
10:56:03,348;F;C;C
10:56:03,353;B;D;J
10:56:03,354;I;F;J
10:56:03,357;I;G;J
10:56:03,361;C;E;C
10:56:03,362;C;B;I
10:56:03,365;H;J;E
10:56:03,369;E;I;B
10:56:03,370;G;F;J
10:56:03,373;C;H;E
10:56:03,377;G;I;H
10:56:03,380;H;F;C
10:56:03,382;I;H;I
10:56:03,385;G;H;H
10:56:03,389;B;D;G
10:56:03,390;H;G;C
10:56:03,392;C;G;F
10:56:03,393;B;F;G
10:56:03,393;C;G;F
10:56:03,396;B;H;D
10:56:03,398;H;B;C
10:56:03,400;F;J;H
10:56:03,402;H;I;F
10:56:03,404;H;E;J
10:56:03,408;C;G;D
10:56:03,409;B;B;H
10:56:03,412;H;B;F
10:56:03,416;J;B;E
10:56:03,420;H;G;G
10:56:03,421;E;I;G
10:56:03,424;C;E;C
10:56:03,428;E;D;C
10:56:03,429;E;J;C
10:56:03,431;D;F;H
10:56:03,435;G;E;C
10:56:03,437;F;I;C
10:56:03,439;B;H;C
10:56:03,443;J;H;C
10:56:03,447;H;F;C
10:56:03,448;C;J;B
10:56:03,451;D;C;J
10:56:03,452;D;I;I
10:56:03,456;J;H;B
10:56:03,456;F;C;I
10:56:03,459;B;F;D
10:56:03,460;F;C;F
10:56:03,463;G;G;B
10:56:03,464;H;B;J
10:56:03,467;G;E;H
10:56:03,471;J;F;G
10:56:03,475;E;H;F
10:56:03,476;B;H;E
10:56:03,479;C;C;D
10:56:03,479;B;I;C
10:56:03,483;H;C;F
10:56:03,485;E;E;I
10:56:03,487;E;G;B
10:56:03,491;E;B;G
10:56:03,493;I;E;C
10:56:03,495;H;E;C
10:56:03,499;H;H;E
10:56:03,500;C;I;F
10:56:03,502;H;E;J
10:56:03,505;I;E;B
10:56:03,507;B;G;H
10:56:03,507;D;F;I
10:56:03,507;H;I;C
10:56:03,508;H;C;B
10:56:03,508;I;I;B
10:56:03,509;I;C;D
10:56:03,511;C;J;J
10:56:03,515;E;G;C
10:56:03,515;J;J;I
10:56:03,516;B;D;G
10:56:03,518;E;B;D
10:56:03,518;D;C;I
10:56:03,523;G;C;J
10:56:03,524;B;H;G
10:56:03,527;F;H;H
10:56:03,531;I;D;B
10:56:03,532;C;H;C
10:56:03,533;G;B;E
10:56:03,533;B;B;I
10:56:03,533;I;E;B
10:56:03,533;G;G;C
10:56:03,533;D;J;C
10:56:03,534;F;J;J
10:56:03,534;D;F;J
10:56:03,535;B;J;E
10:56:03,538;J;F;F
10:56:03,538;B;D;C
10:56:03,538;E;H;G
10:56:03,539;E;J;H
10:56:03,539;H;F;C
10:56:03,543;E;D;B
10:56:03,543;C;D;I
10:56:03,544;D;D;H
10:56:03,546;C;G;H
10:56:03,547;C;B;B
10:56:03,550;C;H;G
10:56:03,554;D;G;G
10:56:03,555;G;I;G
10:56:03,558;F;I;E
10:56:03,561;G;F;E
10:56:03,563;E;H;F
10:56:03,565;J;I;B
10:56:03,569;C;J;D
10:56:03,570;I;H;J
10:56:03,574;G;C;I
10:56:03,577;J;I;B
10:56:03,578;J;B;F
10:56:03,581;H;F;G
10:56:03,585;G;E;F
10:56:03,586;H;E;E
10:56:03,589;B;B;H
10:56:03,592;J;J;D
10:56:03,594;H;J;G
10:56:03,595;F;I;E
10:56:03,595;C;J;E
10:56:03,596;C;H;I
10:56:03,600;D;E;C
10:56:03,602;E;J;F
10:56:03,604;G;I;E
10:56:03,608;E;B;G
10:56:03,611;H;B;F
10:56:03,612;C;D;G
10:56:03,613;I;G;F
10:56:03,616;G;C;D
10:56:03,620;J;D;F
10:56:03,621;H;H;C
10:56:03,621;G;F;B
10:56:03,624;J;J;B
10:56:03,628;J;D;C
10:56:03,629;G;B;G
10:56:03,632;F;J;D
10:56:03,632;D;I;I
10:56:03,636;D;B;J
10:56:03,640;J;G;D
10:56:03,640;I;H;D
10:56:03,640;J;I;H
10:56:03,641;F;C;G
10:56:03,644;H;I;J
10:56:03,645;D;C;J
10:56:03,648;C;H;H
10:56:03,652;E;E;D
10:56:03,653;G;H;H
10:56:03,656;E;F;G
10:56:03,660;H;H;J
10:56:03,661;I;C;I
10:56:03,662;D;E;B
10:56:03,663;B;D;J
10:56:03,667;E;C;E
10:56:03,671;H;H;G
10:56:03,671;H;I;I
10:56:03,671;J;G;C
10:56:03,671;J;J;E
10:56:03,672;H;E;E
10:56:03,672;D;H;J
10:56:03,672;H;I;H
10:56:03,672;E;I;D
10:56:03,676;C;G;E
10:56:03,680;E;H;F
10:56:03,681;C;H;I
10:56:03,682;E;E;H
10:56:03,684;H;H;J
10:56:03,686;G;F;E
10:56:03,687;I;D;G
10:56:03,687;B;B;G
10:56:03,692;G;J;J
10:56:03,695;C;I;C
10:56:03,697;G;E;H
10:56:03,700;I;I;I
10:56:03,700;E;H;J
10:56:03,700;B;F;I
10:56:03,700;E;H;B
10:56:03,700;H;F;D
10:56:03,704;J;G;I
10:56:03,706;D;F;I
10:56:03,706;E;C;I
10:56:03,708;I;I;H
10:56:03,712;D;E;H
10:56:03,713;D;J;F
10:56:03,715;D;C;D
10:56:03,719;J;F;B
10:56:03,720;E;G;E
10:56:03,720;H;G;H
10:56:03,720;I;C;E
10:56:03,721;B;H;H
10:56:03,723;H;B;B
10:56:03,728;I;E;G
10:56:03,731;B;J;J
10:56:03,732;D;G;B
10:56:03,735;H;B;G
10:56:03,736;G;I;B
10:56:03,736;D;J;F
10:56:03,739;H;I;C
10:56:03,740;I;I;E
10:56:03,743;H;G;G
10:56:03,747;C;B;E
10:56:03,748;C;D;H
10:56:03,751;H;F;I
10:56:03,751;D;B;J
10:56:03,755;H;H;G
10:56:03,759;B;J;D
10:56:03,761;F;J;H
10:56:03,763;I;C;E
10:56:03,764;E;J;F
10:56:03,766;F;G;J
10:56:03,768;C;C;E
10:56:03,770;C;G;C
10:56:03,772;J;I;B
10:56:03,774;G;B;G
10:56:03,778;B;G;F
10:56:03,779;B;B;E
10:56:03,782;F;D;J
10:56:03,786;G;I;F
10:56:03,787;D;J;H
10:56:03,787;J;E;H
10:56:03,790;E;C;B
10:56:03,791;J;F;I
10:56:03,794;I;I;D
10:56:03,798;G;I;F
10:56:03,799;H;B;F
10:56:03,802;B;D;B
10:56:03,805;E;D;D
10:56:03,807;B;F;E
10:56:03,810;C;F;B
10:56:03,814;C;J;E
10:56:03,815;G;C;I
10:56:03,817;F;H;G
10:56:03,819;F;D;H
10:56:03,821;H;F;F
10:56:03,823;H;B;D
10:56:03,825;J;B;G
10:56:03,829;B;E;G
10:56:03,830;C;G;G
10:56:03,833;I;C;D
10:56:03,837;B;F;B
10:56:03,841;H;G;D
10:56:03,841;I;B;E
10:56:03,841;F;H;F
10:56:03,842;E;H;G
10:56:03,846;B;I;D
10:56:03,847;C;J;J
10:56:03,850;J;F;C
10:56:03,851;H;C;F
10:56:03,854;C;B;I
10:56:03,854;D;I;I
10:56:03,858;F;D;J
10:56:03,862;D;H;C
10:56:03,863;C;J;C
10:56:03,863;H;E;B
10:56:03,866;G;I;D
10:56:03,868;H;E;C
10:56:03,872;G;B;F
10:56:03,875;F;J;H
10:56:03,876;I;J;B
10:56:03,877;E;D;J
10:56:03,880;D;G;J
10:56:03,881;E;B;D
10:56:03,881;J;C;J
10:56:03,884;H;G;C
10:56:03,886;G;H;F
10:56:03,888;H;G;E
10:56:03,892;D;C;J
10:56:03,893;E;E;C
10:56:03,896;I;F;H
10:56:03,899;B;I;H
10:56:03,900;E;C;B
10:56:03,903;B;G;B
10:56:03,907;C;G;E
10:56:03,909;B;D;F
10:56:03,911;G;B;D
10:56:03,915;B;E;F
10:56:03,916;H;H;D
10:56:03,919;H;D;H
10:56:03,923;B;E;I
10:56:03,927;D;C;J
10:56:03,928;G;D;J
10:56:03,931;G;J;E
10:56:03,932;F;E;H
10:56:03,935;D;G;C
10:56:03,938;H;E;G
10:56:03,940;H;D;I
10:56:03,940;B;B;I
10:56:03,940;C;B;J
10:56:03,940;F;E;G
10:56:03,940;I;F;J
10:56:03,942;H;C;E
10:56:03,946;H;I;E
10:56:03,947;C;I;G
10:56:03,949;C;H;B
10:56:03,950;E;H;C
10:56:03,954;D;E;E
10:56:03,955;J;G;G
10:56:03,958;J;C;G
10:56:03,962;G;E;C
10:56:03,963;D;C;C
10:56:03,966;E;C;G
10:56:03,970;I;B;H
10:56:03,974;D;F;G
10:56:03,975;B;C;C
10:56:03,977;H;F;J
10:56:03,981;D;G;B
10:56:03,982;B;J;F
10:56:03,985;J;E;F
10:56:03,987;C;J;B
10:56:03,989;E;J;E
10:56:03,993;C;G;G
10:56:03,994;J;I;B
10:56:03,998;C;F;G
10:56:04,001;D;G;D
10:56:04,001;C;J;E
10:56:04,002;E;E;D
10:56:04,002;F;F;J
10:56:04,005;B;H;C
10:56:04,005;B;C;I
10:56:04,006;F;G;H
10:56:04,007;H;J;C
10:56:04,009;G;D;E
10:56:04,013;F;C;F
10:56:04,015;E;D;G
10:56:04,017;C;E;B
10:56:04,018;B;H;D
10:56:04,019;J;G;H
10:56:04,019;I;D;D
10:56:04,021;B;H;D
10:56:04,023;I;E;B
10:56:04,026;B;C;C
10:56:04,027;B;J;B
10:56:04,030;E;C;C
10:56:04,034;D;D;B
10:56:04,035;J;J;C
10:56:04,038;I;B;E
10:56:04,042;H;B;C
10:56:04,043;J;B;F
10:56:04,046;D;H;B
10:56:04,048;B;B;E
10:56:04,049;I;B;I
10:56:04,049;B;H;G
10:56:04,050;J;F;J
10:56:04,051;J;B;I
10:56:04,053;B;C;H
10:56:04,058;G;F;E
10:56:04,059;H;B;D
10:56:04,061;C;G;E
10:56:04,065;E;E;I
10:56:04,067;F;F;D
10:56:04,069;C;G;I
10:56:04,073;C;B;B
10:56:04,077;E;B;C
10:56:04,078;G;I;H
10:56:04,081;I;B;B
10:56:04,085;D;J;J
10:56:04,086;J;I;J
10:56:04,087;H;B;C
10:56:04,087;G;E;I
10:56:04,088;I;C;E
10:56:04,092;G;D;E
10:56:04,094;C;C;C
10:56:04,096;D;E;C
10:56:04,096;D;E;C
10:56:04,096;E;H;H
10:56:04,097;D;J;C
10:56:04,097;D;B;F
10:56:04,101;B;C;H
10:56:04,105;D;E;E
10:56:04,106;J;B;I
10:56:04,109;H;B;E
10:56:04,109;C;G;F
10:56:04,109;E;C;E
10:56:04,114;J;B;F
