TimeStamp;Source1;Source2;Source3
10:56:02,058;G;F;J
10:56:02,062;J;G;J
10:56:02,063;C;B;J
10:56:02,065;D;G;J
10:56:02,067;H;F;J
10:56:02,069;F;D;J
10:56:02,070;E;E;J
10:56:02,073;I;G;J
10:56:02,074;F;J;J
10:56:02,077;J;F;J
10:56:02,078;J;D;J
10:56:02,081;C;E;J
10:56:02,084;E;H;J
10:56:02,086;C;H;J
10:56:02,089;D;H;J
10:56:02,090;C;I;J
10:56:02,093;D;D;J
10:56:02,094;G;E;J
10:56:02,096;E;J;J
10:56:02,098;J;C;J
10:56:02,100;C;E;J
10:56:02,104;I;F;J
10:56:02,105;J;J;J
10:56:02,108;E;H;J
10:56:02,109;E;J;J
10:56:02,113;B;D;J
10:56:02,116;J;E;J
10:56:02,117;D;E;J
10:56:02,120;F;E;J
10:56:02,123;B;J;J
10:56:02,127;G;D;J
10:56:02,129;B;B;J
10:56:02,131;H;C;J
10:56:02,135;D;G;J
10:56:02,136;G;D;J
10:56:02,139;D;B;J
10:56:02,140;I;G;J
10:56:02,143;D;B;J
10:56:02,147;H;I;J
10:56:02,148;I;B;J
10:56:02,151;G;D;J
10:56:02,152;B;E;J
10:56:02,155;B;C;J
10:56:02,158;C;D;J
10:56:02,160;D;J;J
10:56:02,163;I;I;J
10:56:02,164;D;H;J
10:56:02,167;J;H;J
10:56:02,170;C;C;J
10:56:02,172;E;G;J
10:56:02,174;H;C;J
10:56:02,178;E;D;J
10:56:02,179;G;H;J
10:56:02,182;J;B;J
10:56:02,183;B;B;J
10:56:02,186;G;H;J
10:56:02,190;F;G;J
10:56:02,191;C;F;J
10:56:02,193;D;G;J
10:56:02,194;D;J;J
10:56:02,195;D;B;J
10:56:02,199;D;B;J
10:56:02,202;E;C;J
10:56:02,203;B;H;J
10:56:02,206;C;E;J
10:56:02,206;E;E;J
10:56:02,206;G;J;J
10:56:02,207;G;C;J
10:56:02,207;D;F;J
10:56:02,207;C;J;J
10:56:02,212;G;C;J
10:56:02,212;G;B;J
10:56:02,216;H;E;J
10:56:02,216;B;E;J
10:56:02,217;G;F;J
10:56:02,220;C;I;J
10:56:02,221;D;H;J
10:56:02,224;C;J;J
10:56:02,228;C;H;J
10:56:02,229;F;F;J
10:56:02,232;I;E;J
10:56:02,235;H;C;J
10:56:02,239;D;E;J
10:56:02,240;F;E;J
10:56:02,240;G;I;J
10:56:02,243;F;E;J
10:56:02,243;I;E;J
10:56:02,244;C;I;J
10:56:02,245;D;G;J
10:56:02,248;I;J;J
10:56:02,248;H;J;J
10:56:02,249;J;C;J
10:56:02,250;C;I;J
10:56:02,251;H;C;J
10:56:02,253;C;E;J
10:56:02,255;F;H;J
10:56:02,257;G;J;J
10:56:02,261;H;I;J
10:56:02,262;C;C;J
10:56:02,265;D;E;J
10:56:02,269;H;H;J
10:56:02,269;H;I;J
10:56:02,270;J;I;J
10:56:02,273;C;E;J
10:56:02,277;E;C;J
10:56:02,278;I;G;J
10:56:02,281;C;D;J
10:56:02,285;B;I;J
10:56:02,286;H;C;J
10:56:02,288;C;F;J
10:56:02,292;D;F;J
10:56:02,293;C;G;J
10:56:02,296;E;H;J
10:56:02,296;J;J;J
10:56:02,296;H;E;J
10:56:02,296;I;B;J
10:56:02,299;D;B;J
10:56:02,299;D;H;J
10:56:02,300;G;F;J
10:56:02,301;G;F;J
10:56:02,304;C;G;J
10:56:02,308;J;I;J
10:56:02,312;C;D;J
10:56:02,313;B;F;J
10:56:02,316;H;C;J
10:56:02,319;F;B;J
10:56:02,321;I;C;J
10:56:02,323;E;F;J
10:56:02,327;H;J;J
10:56:02,327;C;I;J
10:56:02,327;J;J;J
10:56:02,328;I;D;J
10:56:02,329;D;I;J
10:56:02,332;I;C;J
10:56:02,336;D;D;J
10:56:02,337;G;I;J
10:56:02,339;E;B;J
10:56:02,343;G;J;J
10:56:02,344;D;B;J
10:56:02,347;D;H;J
10:56:02,351;I;G;J
10:56:02,352;C;C;J
10:56:02,354;F;J;J
10:56:02,358;B;E;J
10:56:02,359;I;D;J
10:56:02,362;I;H;J
10:56:02,367;D;F;J
10:56:02,368;D;B;J
10:56:02,370;C;H;J
10:56:02,374;B;B;J
10:56:02,375;E;C;J
10:56:02,378;F;E;J
10:56:02,382;B;D;J
10:56:02,384;E;B;J
10:56:02,386;C;J;J
10:56:02,390;C;C;J
10:56:02,392;B;F;J
10:56:02,394;F;B;J
10:56:02,395;F;E;J
10:56:02,397;E;D;J
10:56:02,402;I;E;J
10:56:02,403;C;J;J
10:56:02,405;C;J;J
10:56:02,408;B;H;J
10:56:02,408;E;E;J
10:56:02,409;H;C;J
10:56:02,412;G;C;J
10:56:02,414;J;H;J
10:56:02,417;D;H;J
10:56:02,420;E;B;J
10:56:02,422;D;H;J
10:56:02,424;J;G;J
10:56:02,428;D;E;J
10:56:02,432;I;J;J
10:56:02,436;J;E;J
10:56:02,438;F;D;J
10:56:02,438;I;D;J
10:56:02,439;H;J;J
10:56:02,440;E;D;J
10:56:02,444;E;B;J
10:56:02,447;J;J;J
10:56:02,448;D;J;J
10:56:02,451;C;E;J
10:56:02,455;F;B;J
10:56:02,458;B;C;J
10:56:02,459;D;H;J
10:56:02,463;I;D;J
10:56:02,466;F;J;J
10:56:02,470;H;H;J
10:56:02,471;D;F;J
10:56:02,471;I;H;J
10:56:02,472;C;D;J
10:56:02,475;C;J;J
10:56:02,478;E;E;J
10:56:02,479;D;J;J
10:56:02,482;H;G;J
10:56:02,486;I;I;J
10:56:02,487;I;J;J
10:56:02,490;F;H;J
10:56:02,493;I;E;J
10:56:02,495;B;B;J
10:56:02,497;H;E;J
10:56:02,499;G;G;J
10:56:02,501;C;E;J
10:56:02,505;J;I;J
10:56:02,509;D;E;J
10:56:02,510;C;H;J
10:56:02,513;I;B;J
10:56:02,513;E;E;J
10:56:02,513;B;I;J
10:56:02,514;B;C;J
10:56:02,519;J;D;J
10:56:02,523;E;E;J
10:56:02,524;B;D;J
10:56:02,527;E;J;J
10:56:02,530;C;H;J
10:56:02,531;J;J;J
10:56:02,535;F;G;J
10:56:02,537;G;D;J
10:56:02,539;C;D;J
10:56:02,543;G;D;J
10:56:02,547;I;C;J
10:56:02,551;D;G;J
10:56:02,552;H;G;J
10:56:02,555;J;B;J
10:56:02,556;J;E;J
10:56:02,559;H;G;J
10:56:02,563;H;D;J
10:56:02,564;H;J;J
10:56:02,566;H;J;J
10:56:02,571;F;E;J
10:56:02,575;E;H;J
10:56:02,575;E;I;J
10:56:02,576;G;J;J
10:56:02,579;C;G;J
10:56:02,583;H;C;J
10:56:02,584;C;G;J
10:56:02,587;H;D;J
10:56:02,590;E;D;J
10:56:02,592;H;F;J
10:56:02,594;B;C;J
10:56:02,598;D;C;J
10:56:02,600;B;J;J
10:56:02,602;H;H;J
10:56:02,606;J;F;J
10:56:02,607;F;B;J
10:56:02,610;J;H;J
10:56:02,610;D;J;J
10:56:02,610;G;E;J
10:56:02,612;H;B;J
10:56:02,612;G;E;J
10:56:02,612;G;J;J
10:56:02,613;H;H;J
10:56:02,613;J;I;J
10:56:02,615;B;D;J
10:56:02,616;F;G;J
10:56:02,617;D;G;J
10:56:02,619;H;I;J
10:56:02,621;G;E;J
10:56:02,623;H;E;J
10:56:02,627;F;C;J
10:56:02,627;J;B;J
10:56:02,627;J;H;J
10:56:02,631;G;E;J
10:56:02,633;J;F;J
10:56:02,635;B;E;J
10:56:02,636;D;E;J
10:56:02,640;J;C;J
10:56:02,640;G;H;J
10:56:02,640;D;I;J
10:56:02,640;D;B;J
10:56:02,640;H;I;J
10:56:02,643;E;C;J
10:56:02,644;B;I;J
10:56:02,647;C;H;J
10:56:02,651;G;E;J
10:56:02,652;J;D;J
10:56:02,655;F;H;J
10:56:02,657;I;B;J
10:56:02,659;B;F;J
10:56:02,662;B;B;J
10:56:02,663;H;C;J
10:56:02,666;J;H;J
10:56:02,670;C;I;J
10:56:02,674;D;H;J
10:56:02,675;F;F;J
10:56:02,678;H;F;J
10:56:02,678;H;G;J
10:56:02,679;F;F;J
10:56:02,682;D;H;J
10:56:02,683;C;D;J
10:56:02,685;G;J;J
10:56:02,689;D;H;J
10:56:02,691;I;H;J
10:56:02,694;G;G;J
10:56:02,694;G;C;J
10:56:02,695;F;F;J
10:56:02,697;I;B;J
10:56:02,701;D;C;J
10:56:02,702;J;H;J
10:56:02,705;D;H;J
10:56:02,709;C;E;J
10:56:02,710;G;I;J
10:56:02,713;J;H;J
10:56:02,717;E;C;J
10:56:02,718;G;I;J
10:56:02,720;H;E;J
10:56:02,721;F;B;J
10:56:02,724;F;C;J
10:56:02,725;H;I;J
10:56:02,729;F;C;J
10:56:02,730;G;G;J
10:56:02,732;J;J;J
10:56:02,736;C;C;J
10:56:02,736;F;B;J
10:56:02,736;F;F;J
10:56:02,737;E;I;J
10:56:02,737;D;J;J
10:56:02,741;F;E;J
10:56:02,744;G;B;J
10:56:02,745;G;G;J
10:56:02,746;I;D;J
10:56:02,748;C;B;J
10:56:02,752;C;E;J
10:56:02,753;F;J;J
10:56:02,756;H;G;J
10:56:02,757;G;I;J
10:56:02,760;H;C;J
10:56:02,764;J;C;J
10:56:02,764;H;D;J
10:56:02,765;B;B;J
10:56:02,769;J;G;J
10:56:02,773;I;J;J
10:56:02,775;J;G;J
10:56:02,777;J;F;J
10:56:02,781;G;C;J
10:56:02,782;C;G;J
10:56:02,784;E;C;J
10:56:02,789;E;E;J
10:56:02,793;H;D;J
10:56:02,794;J;I;J
10:56:02,796;G;H;J
10:56:02,797;D;H;J
10:56:02,799;F;I;J
10:56:02,801;C;I;J
10:56:02,801;J;C;J
10:56:02,801;C;D;J
10:56:02,801;B;I;J
10:56:02,801;H;I;J
10:56:02,806;J;F;J
10:56:02,806;B;F;J
10:56:02,806;D;D;J
10:56:02,807;F;B;J
10:56:02,807;J;J;J
10:56:02,808;E;I;J
10:56:02,808;H;I;J
10:56:02,808;D;F;J
10:56:02,812;D;H;J
10:56:02,815;H;E;J
10:56:02,817;E;D;J
10:56:02,819;H;I;J
10:56:02,824;B;E;J
10:56:02,825;H;E;J
10:56:02,828;B;E;J
10:56:02,831;J;C;J
10:56:02,832;C;B;J
10:56:02,835;H;I;J
10:56:02,839;J;J;J
10:56:02,841;B;G;J
10:56:02,841;G;D;J
10:56:02,846;C;B;J
10:56:02,849;F;D;J
10:56:02,851;F;H;J
10:56:02,853;E;F;J
10:56:02,857;B;D;J
10:56:02,857;C;E;J
10:56:02,858;B;D;J
10:56:02,862;C;H;J
10:56:02,865;E;F;J
10:56:02,869;F;J;J
10:56:02,870;B;G;J
10:56:02,873;F;F;J
10:56:02,877;B;J;J
10:56:02,878;D;H;J
10:56:02,881;H;J;J
10:56:02,885;E;I;J
10:56:02,886;I;G;J
10:56:02,889;J;I;J
10:56:02,893;D;H;J
10:56:02,894;I;C;J
10:56:02,896;C;B;J
10:56:02,897;G;B;J
10:56:02,900;D;G;J
10:56:02,902;E;D;J
10:56:02,904;E;B;J
10:56:02,908;D;I;J
10:56:02,909;H;D;J
10:56:02,912;H;B;J
10:56:02,916;I;F;J
10:56:02,920;J;I;J
10:56:02,921;C;I;J
10:56:02,924;C;J;J
10:56:02,925;D;E;J
10:56:02,926;H;D;J
10:56:02,926;D;H;J
10:56:02,926;G;F;J
10:56:02,930;J;G;J
10:56:02,933;I;I;J
10:56:02,935;H;H;J
10:56:02,937;I;G;J
10:56:02,939;H;D;J
10:56:02,940;B;E;J
10:56:02,940;E;F;J
10:56:02,941;G;C;J
10:56:02,944;J;J;J
10:56:02,948;B;G;J
10:56:02,948;D;H;J
10:56:02,949;I;H;J
10:56:02,952;E;H;J
10:56:02,955;F;D;J
10:56:02,955;E;G;J
10:56:02,955;D;C;J
10:56:02,955;G;H;J
10:56:02,957;I;D;J
10:56:02,960;I;F;J
10:56:02,963;E;D;J
10:56:02,964;F;J;J
10:56:02,967;D;I;J
10:56:02,971;E;G;J
10:56:02,972;E;D;J
10:56:02,975;E;J;J
10:56:02,979;C;C;J
10:56:02,983;J;J;J
10:56:02,984;F;H;J
10:56:02,987;H;H;J
10:56:02,990;J;G;J
10:56:02,992;J;F;J
10:56:02,995;F;E;J
10:56:02,999;I;F;J
10:56:03,002;E;B;J
10:56:03,004;E;J;J
10:56:03,006;E;J;J
10:56:03,006;C;J;J
10:56:03,010;J;G;J
10:56:03,010;J;G;J
10:56:03,010;I;D;J
10:56:03,010;E;D;J
10:56:03,011;I;G;J
10:56:03,014;E;H;J
10:56:03,018;E;D;J
10:56:03,020;E;J;J
10:56:03,022;F;F;J
10:56:03,026;G;E;J
10:56:03,028;I;C;J
10:56:03,030;E;F;J
10:56:03,031;F;D;J
10:56:03,034;J;J;J
10:56:03,038;B;D;J
10:56:03,042;I;I;J
10:56:03,043;D;E;J
10:56:03,046;D;G;J
10:56:03,048;F;C;J
10:56:03,049;H;D;J
10:56:03,049;E;C;J
10:56:03,049;I;I;J
10:56:03,049;I;J;J
10:56:03,050;F;B;J
10:56:03,050;J;F;J
10:56:03,050;C;J;J
10:56:03,050;H;J;J
10:56:03,050;F;B;J
10:56:03,050;I;H;J
10:56:03,050;E;B;J
10:56:03,050;F;F;J
10:56:03,051;E;C;J
10:56:03,053;H;F;J
10:56:03,053;B;H;J
10:56:03,054;I;D;J
10:56:03,055;H;I;J
10:56:03,057;C;I;J
10:56:03,061;F;I;J
10:56:03,063;B;E;J
10:56:03,065;F;I;J
10:56:03,068;J;D;J
10:56:03,069;E;E;J
10:56:03,073;I;F;J
10:56:03,074;J;C;J
10:56:03,077;E;E;J
10:56:03,077;E;I;J
10:56:03,078;J;E;J
10:56:03,082;J;I;J
10:56:03,084;C;G;J
10:56:03,086;E;H;J
10:56:03,090;H;F;J
10:56:03,094;B;I;J
10:56:03,095;H;D;J
10:56:03,095;B;J;J
10:56:03,095;G;G;J
10:56:03,098;H;E;J
10:56:03,102;C;G;J
10:56:03,103;D;F;J
10:56:03,106;I;J;J
10:56:03,110;D;E;J
10:56:03,111;G;F;J
10:56:03,114;D;C;J
10:56:03,115;E;E;J
10:56:03,115;E;F;J
10:56:03,117;J;F;J
10:56:03,121;B;B;J
10:56:03,122;H;E;J
10:56:03,125;E;B;J
10:56:03,126;H;E;J
10:56:03,127;B;H;J
10:56:03,128;C;G;J
10:56:03,129;D;H;J
10:56:03,131;G;J;J
10:56:03,132;F;D;J
10:56:03,134;G;F;J
10:56:03,138;J;B;J
10:56:03,140;H;H;J
10:56:03,142;F;G;J
10:56:03,143;D;B;J
10:56:03,143;B;C;J
10:56:03,147;I;D;J
10:56:03,147;H;G;J
10:56:03,148;I;C;J
10:56:03,148;B;C;J
10:56:03,153;G;I;J
10:56:03,154;B;G;J
10:56:03,156;I;B;J
10:56:03,158;G;J;J
10:56:03,161;F;E;J
10:56:03,165;I;G;J
10:56:03,168;I;D;J
10:56:03,170;I;J;J
10:56:03,172;E;B;J
10:56:03,174;D;J;J
10:56:03,174;E;B;J
10:56:03,174;D;B;J
10:56:03,175;I;J;J
10:56:03,176;E;J;J
10:56:03,177;D;G;J
10:56:03,180;J;J;J
10:56:03,184;J;D;J
10:56:03,188;F;C;J
10:56:03,189;C;F;J
10:56:03,190;G;J;J
10:56:03,192;I;G;J
10:56:03,193;C;H;J
10:56:03,195;F;C;J
10:56:03,200;H;H;J
10:56:03,203;C;F;J
10:56:03,205;B;G;J
10:56:03,207;E;F;J
10:56:03,211;G;I;J
10:56:03,213;E;B;J
10:56:03,215;F;J;J
10:56:03,217;F;C;J
10:56:03,217;F;E;J
10:56:03,217;J;C;J
10:56:03,219;B;C;J
10:56:03,219;D;G;J
10:56:03,219;F;C;J
10:56:03,222;H;J;J
10:56:03,223;H;C;J
10:56:03,223;F;J;J
10:56:03,225;B;C;J
10:56:03,226;H;J;J
10:56:03,229;E;I;J
10:56:03,233;I;C;J
10:56:03,234;G;C;J
10:56:03,236;I;B;J
10:56:03,237;G;G;J
10:56:03,237;C;D;J
10:56:03,241;I;G;J
10:56:03,241;C;C;J
10:56:03,242;J;H;J
10:56:03,243;G;G;J
10:56:03,244;J;D;J
10:56:03,248;H;J;J
10:56:03,249;B;J;J
10:56:03,250;E;F;J
10:56:03,250;F;G;J
10:56:03,253;E;E;J
10:56:03,257;J;E;J
10:56:03,258;H;J;J
10:56:03,261;G;E;J
10:56:03,262;E;G;J
10:56:03,265;J;F;J
10:56:03,269;I;F;J
10:56:03,273;F;I;J
10:56:03,274;B;G;J
10:56:03,277;J;J;J
10:56:03,280;J;D;J
10:56:03,281;D;F;J
10:56:03,282;H;D;J
10:56:03,283;I;E;J
10:56:03,283;F;C;J
10:56:03,287;H;F;J
10:56:03,290;D;F;J
10:56:03,291;H;B;J
10:56:03,294;H;G;J
10:56:03,298;D;C;J
10:56:03,299;C;H;J
10:56:03,299;H;J;J
10:56:03,302;F;C;J
10:56:03,305;H;F;J
10:56:03,306;E;C;J
10:56:03,310;F;I;J
10:56:03,313;I;J;J
10:56:03,314;D;F;J
10:56:03,317;H;C;J
10:56:03,321;B;J;J
10:56:03,322;B;I;J
10:56:03,325;J;B;J
10:56:03,326;H;D;J
10:56:03,329;C;H;J
10:56:03,329;I;J;J
10:56:03,333;I;J;J
10:56:03,337;J;F;J
10:56:03,338;F;H;J
10:56:03,340;D;G;J
10:56:03,344;D;I;J
10:56:03,345;B;B;J
10:56:03,348;F;E;J
10:56:03,348;D;E;J
10:56:03,348;H;J;J
10:56:03,353;G;D;J
10:56:03,354;C;E;J
10:56:03,357;D;I;J
10:56:03,361;D;D;J
10:56:03,362;D;I;J
10:56:03,365;F;J;J
10:56:03,369;H;D;J
10:56:03,370;G;E;J
10:56:03,373;D;F;J
10:56:03,377;C;F;J
10:56:03,380;C;I;J
10:56:03,382;C;D;J
10:56:03,385;C;C;J
10:56:03,389;C;I;J
10:56:03,390;C;C;J
10:56:03,392;D;C;J
10:56:03,393;G;E;J
10:56:03,393;C;G;J
10:56:03,396;B;D;J
10:56:03,398;G;E;J
10:56:03,400;E;B;J
10:56:03,402;E;H;J
10:56:03,404;F;F;J
10:56:03,408;C;J;J
10:56:03,409;G;H;J
10:56:03,412;H;D;J
10:56:03,416;F;D;J
10:56:03,420;B;D;J
10:56:03,421;G;I;J
10:56:03,424;C;E;J
10:56:03,428;J;C;J
10:56:03,429;C;C;J
10:56:03,431;B;D;J
10:56:03,435;D;G;J
10:56:03,437;G;C;J
10:56:03,439;H;E;J
10:56:03,443;D;F;J
10:56:03,447;F;E;J
10:56:03,448;F;I;J
10:56:03,451;J;J;J
10:56:03,452;C;C;J
10:56:03,456;F;C;J
10:56:03,456;G;D;J
10:56:03,459;I;I;J
10:56:03,460;J;C;J
10:56:03,463;F;F;J
10:56:03,464;H;C;J
10:56:03,467;H;C;J
10:56:03,471;I;I;J
10:56:03,475;H;D;J
10:56:03,476;D;H;J
10:56:03,479;C;G;J
10:56:03,479;G;D;J
10:56:03,483;I;F;J
10:56:03,485;E;F;J
10:56:03,487;E;D;J
10:56:03,491;C;E;J
10:56:03,493;G;I;J
10:56:03,495;I;F;J
10:56:03,499;D;F;J
10:56:03,500;E;I;J
10:56:03,502;E;I;J
10:56:03,505;G;C;J
10:56:03,507;E;C;J
10:56:03,507;C;E;J
10:56:03,507;F;C;J
10:56:03,508;D;G;J
10:56:03,508;C;I;J
10:56:03,509;F;C;J
10:56:03,511;J;F;J
10:56:03,515;F;B;J
10:56:03,515;G;G;J
10:56:03,516;D;J;J
10:56:03,518;D;F;J
10:56:03,518;H;J;J
10:56:03,523;I;J;J
10:56:03,524;D;J;J
10:56:03,527;B;J;J
10:56:03,531;F;B;J
10:56:03,532;C;E;J
10:56:03,533;B;E;J
10:56:03,533;H;B;J
10:56:03,533;E;J;J
10:56:03,533;E;F;J
10:56:03,533;D;G;J
10:56:03,534;J;J;J
10:56:03,534;F;H;J
10:56:03,535;H;E;J
10:56:03,538;G;E;J
10:56:03,538;H;H;J
10:56:03,538;G;H;J
10:56:03,539;C;G;J
10:56:03,539;C;G;J
10:56:03,543;H;F;J
10:56:03,543;E;I;J
10:56:03,544;F;C;J
10:56:03,546;G;G;J
10:56:03,547;F;J;J
10:56:03,550;I;H;J
10:56:03,554;G;C;J
10:56:03,555;D;B;J
10:56:03,558;I;G;J
10:56:03,561;G;I;J
10:56:03,563;H;J;J
10:56:03,565;D;J;J
10:56:03,569;E;J;J
10:56:03,570;C;H;J
10:56:03,574;G;B;J
10:56:03,577;C;D;J
10:56:03,578;B;J;J
10:56:03,581;J;F;J
10:56:03,585;F;E;J
10:56:03,586;B;I;J
10:56:03,589;J;F;J
10:56:03,592;F;C;J
10:56:03,594;D;B;J
10:56:03,595;C;I;J
10:56:03,595;G;F;J
10:56:03,596;D;D;J
10:56:03,600;B;B;J
10:56:03,602;I;D;J
10:56:03,604;E;D;J
10:56:03,608;G;G;J
10:56:03,611;H;J;J
10:56:03,612;D;B;J
10:56:03,613;F;I;J
10:56:03,616;C;G;J
10:56:03,620;H;H;J
10:56:03,621;E;C;J
10:56:03,621;G;I;J
10:56:03,624;C;G;J
10:56:03,628;B;C;J
10:56:03,629;C;B;J
10:56:03,632;C;B;J
10:56:03,632;H;J;J
10:56:03,636;F;G;J
10:56:03,640;D;J;J
10:56:03,640;I;I;J
10:56:03,640;H;C;J
10:56:03,641;G;F;J
10:56:03,644;B;C;J
10:56:03,645;E;I;J
10:56:03,648;B;C;J
10:56:03,652;I;I;J
10:56:03,653;C;D;J
10:56:03,656;B;E;J
10:56:03,660;B;G;J
10:56:03,661;F;F;J
10:56:03,662;H;H;J
10:56:03,663;F;F;J
10:56:03,667;D;I;J
10:56:03,671;G;E;J
10:56:03,671;F;B;J
10:56:03,671;H;J;J
10:56:03,671;J;C;J
10:56:03,672;B;B;J
10:56:03,672;J;D;J
10:56:03,672;J;E;J
10:56:03,672;E;F;J
10:56:03,676;B;C;J
10:56:03,680;I;F;J
10:56:03,681;D;G;J
10:56:03,682;I;C;J
10:56:03,684;B;F;J
10:56:03,686;D;D;J
10:56:03,687;I;H;J
10:56:03,687;C;B;J
10:56:03,692;H;G;J
10:56:03,695;G;E;J
10:56:03,697;E;I;J
10:56:03,700;B;E;J
10:56:03,700;B;F;J
10:56:03,700;H;D;J
10:56:03,700;C;F;J
10:56:03,700;H;D;J
10:56:03,704;G;I;J
10:56:03,706;D;H;J
10:56:03,706;C;G;J
10:56:03,708;D;B;J
10:56:03,712;C;E;J
10:56:03,713;H;F;J
10:56:03,715;D;H;J
10:56:03,719;D;E;J
10:56:03,720;I;D;J
10:56:03,720;I;J;J
10:56:03,720;J;E;J
10:56:03,721;F;C;J
10:56:03,723;I;E;J
10:56:03,728;B;D;J
10:56:03,731;C;J;J
10:56:03,732;G;G;J
10:56:03,735;C;I;J
10:56:03,736;C;C;J
10:56:03,736;J;B;J
10:56:03,739;C;G;J
10:56:03,740;E;B;J
10:56:03,743;H;J;J
10:56:03,747;C;I;J
10:56:03,748;D;H;J
10:56:03,751;F;F;J
10:56:03,751;J;D;J
10:56:03,755;I;E;J
10:56:03,759;B;E;J
10:56:03,761;H;C;J
10:56:03,763;C;D;J
10:56:03,764;E;F;J
10:56:03,766;F;E;J
10:56:03,768;B;H;J
10:56:03,770;H;J;J
10:56:03,772;B;I;J
10:56:03,774;G;C;J
10:56:03,778;H;G;J
10:56:03,779;I;B;J
10:56:03,782;C;D;J
10:56:03,786;I;J;J
10:56:03,787;F;F;J
10:56:03,787;I;H;J
10:56:03,790;G;J;J
10:56:03,791;B;D;J
10:56:03,794;H;C;J
10:56:03,798;F;F;J
10:56:03,799;E;D;J
10:56:03,802;C;F;J
10:56:03,805;C;H;J
10:56:03,807;D;I;J
10:56:03,810;E;I;J
10:56:03,814;F;H;J
10:56:03,815;E;E;J
10:56:03,817;F;G;J
10:56:03,819;D;H;J
10:56:03,821;G;C;J
10:56:03,823;G;F;J
10:56:03,825;F;B;J
10:56:03,829;F;J;J
10:56:03,830;B;J;J
10:56:03,833;D;H;J
10:56:03,837;B;F;J
10:56:03,841;B;C;J
10:56:03,841;C;F;J
10:56:03,841;I;I;J
10:56:03,842;H;C;J
10:56:03,846;I;F;J
10:56:03,847;D;I;J
10:56:03,850;I;I;J
10:56:03,851;D;D;J
10:56:03,854;D;J;J
10:56:03,854;C;H;J
10:56:03,858;D;I;J
10:56:03,862;C;B;J
10:56:03,863;J;D;J
10:56:03,863;D;B;J
10:56:03,866;D;G;J
10:56:03,868;C;G;J
10:56:03,872;H;E;J
10:56:03,875;J;E;J
10:56:03,876;E;B;J
10:56:03,877;B;I;J
10:56:03,880;D;I;J
10:56:03,881;I;I;J
10:56:03,881;C;D;J
10:56:03,884;G;H;J
10:56:03,886;E;G;J
10:56:03,888;D;I;J
10:56:03,892;C;J;J
10:56:03,893;E;B;J
10:56:03,896;B;F;J
10:56:03,899;J;F;J
10:56:03,900;B;G;J
10:56:03,903;I;B;J
10:56:03,907;J;C;J
10:56:03,909;B;G;J
10:56:03,911;D;G;J
10:56:03,915;I;G;J
10:56:03,916;F;E;J
10:56:03,919;J;I;J
10:56:03,923;H;H;J
10:56:03,927;B;F;J
10:56:03,928;H;H;J
10:56:03,931;I;E;J
10:56:03,932;B;J;J
10:56:03,935;E;G;J
10:56:03,938;G;C;J
10:56:03,940;F;J;J
10:56:03,940;I;I;J
10:56:03,940;E;D;J
10:56:03,940;J;D;J
10:56:03,940;J;E;J
10:56:03,942;G;H;J
10:56:03,946;E;J;J
10:56:03,947;E;G;J
10:56:03,949;D;J;J
10:56:03,950;E;F;J
10:56:03,954;H;F;J
10:56:03,955;J;C;J
10:56:03,958;J;B;J
10:56:03,962;F;F;J
10:56:03,963;B;I;J
10:56:03,966;G;E;J
10:56:03,970;B;F;J
10:56:03,974;I;E;J
10:56:03,975;H;B;J
10:56:03,977;B;E;J
10:56:03,981;J;J;J
10:56:03,982;I;B;J
10:56:03,985;J;C;J
10:56:03,987;H;F;J
10:56:03,989;C;D;J
10:56:03,993;J;I;J
10:56:03,994;J;J;J
10:56:03,998;F;I;J
10:56:04,001;F;D;J
10:56:04,001;E;G;J
10:56:04,002;G;C;J
10:56:04,002;F;D;J
10:56:04,005;E;H;J
10:56:04,005;D;J;J
10:56:04,006;D;B;J
10:56:04,007;B;E;J
10:56:04,009;C;F;J
10:56:04,013;B;I;J
10:56:04,015;F;H;J
10:56:04,017;D;I;J
10:56:04,018;E;I;J
10:56:04,019;F;H;J
10:56:04,019;B;G;J
10:56:04,021;B;F;J
10:56:04,023;J;I;J
10:56:04,026;G;B;J
10:56:04,027;B;J;J
10:56:04,030;D;F;J
10:56:04,034;F;C;J
10:56:04,035;C;C;J
10:56:04,038;D;J;J
10:56:04,042;H;B;J
10:56:04,043;H;D;J
10:56:04,046;J;B;J
10:56:04,048;I;B;J
10:56:04,049;J;E;J
10:56:04,049;H;G;J
10:56:04,050;H;H;J
10:56:04,051;J;J;J
10:56:04,053;H;E;J
10:56:04,058;H;J;J
10:56:04,059;D;I;J
10:56:04,061;F;F;J
10:56:04,065;H;C;J
10:56:04,067;J;I;J
10:56:04,069;B;G;J
10:56:04,073;E;J;J
10:56:04,077;C;I;J
10:56:04,078;F;I;J
10:56:04,081;H;E;J
10:56:04,085;B;J;J
10:56:04,086;J;C;J
10:56:04,087;H;B;J
10:56:04,087;D;J;J
10:56:04,088;H;B;J
10:56:04,092;I;H;J
10:56:04,094;D;C;J
10:56:04,096;B;I;J
10:56:04,096;E;B;J
10:56:04,096;C;J;J
10:56:04,097;G;D;J
10:56:04,097;H;B;J
10:56:04,101;I;G;J
10:56:04,105;D;B;J
10:56:04,106;B;E;J
10:56:04,109;I;C;J
10:56:04,109;H;B;J
10:56:04,109;F;E;J
10:56:04,114;E;G;J
