TimeStamp;Source1;Source2;Source3
10:56:02,058;J;I;F
10:56:02,062;H;C;E
10:56:02,063;G;B;D
10:56:02,065;G;F;E
10:56:02,067;I;C;F
10:56:02,069;G;G;D
10:56:02,070;H;H;E
10:56:02,073;F;J;G
10:56:02,074;I;D;C
10:56:02,077;B;H;E
10:56:02,078;C;I;H
10:56:02,081;B;H;G
10:56:02,084;G;D;E
10:56:02,086;J;H;G
10:56:02,089;F;I;D
10:56:02,090;G;C;B
10:56:02,093;C;G;H
10:56:02,094;F;H;I
10:56:02,096;F;I;C
10:56:02,098;B;E;D
10:56:02,100;H;B;E
10:56:02,104;F;J;H
10:56:02,105;H;H;D
10:56:02,108;G;I;H
10:56:02,109;B;J;J
10:56:02,113;G;D;H
10:56:02,116;E;J;H
10:56:02,117;C;J;I
10:56:02,120;I;C;J
10:56:02,123;D;J;D
10:56:02,127;D;B;B
10:56:02,129;J;F;G
10:56:02,131;J;E;D
10:56:02,135;I;B;J
10:56:02,136;C;G;D
10:56:02,139;B;D;H
10:56:02,140;E;B;C
10:56:02,143;B;I;F
10:56:02,147;I;I;F
10:56:02,148;F;I;F
10:56:02,151;G;B;C
10:56:02,152;B;H;B
10:56:02,155;I;J;H
10:56:02,158;B;E;B
10:56:02,160;F;H;E
10:56:02,163;D;B;C
10:56:02,164;I;I;D
10:56:02,167;B;B;E
10:56:02,170;C;D;J
10:56:02,172;D;G;D
10:56:02,174;B;F;F
10:56:02,178;C;H;D
10:56:02,179;D;G;J
10:56:02,182;F;F;G
10:56:02,183;G;D;H
10:56:02,186;H;I;F
10:56:02,190;J;E;E
10:56:02,191;J;J;F
10:56:02,193;C;C;C
10:56:02,194;I;G;J
10:56:02,195;D;I;E
10:56:02,199;D;H;G
10:56:02,202;E;F;G
10:56:02,203;H;H;G
10:56:02,206;E;C;J
10:56:02,206;C;D;E
10:56:02,206;C;G;I
10:56:02,207;D;D;G
10:56:02,207;G;F;J
10:56:02,207;B;I;H
10:56:02,212;C;D;F
10:56:02,212;H;J;H
10:56:02,216;D;G;D
10:56:02,216;F;C;C
10:56:02,217;F;F;J
10:56:02,220;B;C;G
10:56:02,221;G;B;F
10:56:02,224;I;I;B
10:56:02,228;J;C;B
10:56:02,229;D;I;E
10:56:02,232;F;I;D
10:56:02,235;D;B;H
10:56:02,239;E;J;H
10:56:02,240;I;J;G
10:56:02,240;G;F;H
10:56:02,243;H;F;B
10:56:02,243;G;H;F
10:56:02,244;B;C;E
10:56:02,245;C;G;F
10:56:02,248;D;E;I
10:56:02,248;J;E;G
10:56:02,249;E;C;D
10:56:02,250;J;C;B
10:56:02,251;H;J;F
10:56:02,253;H;D;D
10:56:02,255;F;G;H
10:56:02,257;E;G;J
10:56:02,261;B;J;I
10:56:02,262;I;C;F
10:56:02,265;J;C;B
10:56:02,269;B;C;J
10:56:02,269;J;H;C
10:56:02,270;J;E;B
10:56:02,273;B;C;C
10:56:02,277;H;J;E
10:56:02,278;G;I;F
10:56:02,281;G;B;B
10:56:02,285;F;C;J
10:56:02,286;E;C;D
10:56:02,288;G;F;I
10:56:02,292;G;G;I
10:56:02,293;I;D;H
10:56:02,296;F;I;C
10:56:02,296;F;D;C
10:56:02,296;F;E;E
10:56:02,296;H;G;I
10:56:02,299;B;I;G
10:56:02,299;F;G;E
10:56:02,300;J;C;H
10:56:02,301;F;H;C
10:56:02,304;I;E;E
10:56:02,308;C;G;D
10:56:02,312;D;E;E
10:56:02,313;B;C;D
10:56:02,316;C;D;E
10:56:02,319;H;J;J
10:56:02,321;J;B;H
10:56:02,323;E;G;B
10:56:02,327;H;G;B
10:56:02,327;D;G;C
10:56:02,327;H;E;G
10:56:02,328;H;I;E
10:56:02,329;J;G;C
10:56:02,332;E;G;I
10:56:02,336;F;F;G
10:56:02,337;E;E;H
10:56:02,339;B;B;G
10:56:02,343;C;J;B
10:56:02,344;D;E;D
10:56:02,347;F;J;I
10:56:02,351;C;G;G
10:56:02,352;G;I;B
10:56:02,354;G;D;H
10:56:02,358;J;F;G
10:56:02,359;F;J;G
10:56:02,362;B;J;D
10:56:02,367;B;D;C
10:56:02,368;C;B;J
10:56:02,370;B;E;E
10:56:02,374;J;D;B
10:56:02,375;F;D;I
10:56:02,378;C;J;H
10:56:02,382;C;E;J
10:56:02,384;E;F;G
10:56:02,386;F;J;G
10:56:02,390;E;G;F
10:56:02,392;G;E;I
10:56:02,394;G;E;C
10:56:02,395;D;B;C
10:56:02,397;D;E;I
10:56:02,402;F;B;F
10:56:02,403;D;F;B
10:56:02,405;E;G;F
10:56:02,408;G;I;B
10:56:02,408;G;B;G
10:56:02,409;I;C;I
10:56:02,412;H;G;F
10:56:02,414;D;I;F
10:56:02,417;I;B;J
10:56:02,420;F;D;H
10:56:02,422;D;F;I
10:56:02,424;B;C;B
10:56:02,428;B;I;E
10:56:02,432;F;E;H
10:56:02,436;J;B;H
10:56:02,438;F;E;I
10:56:02,438;J;D;H
10:56:02,439;E;F;E
10:56:02,440;C;D;J
10:56:02,444;D;E;C
10:56:02,447;B;F;I
10:56:02,448;F;C;B
10:56:02,451;E;B;D
10:56:02,455;E;G;F
10:56:02,458;C;D;H
10:56:02,459;F;G;C
10:56:02,463;F;J;I
10:56:02,466;E;D;I
10:56:02,470;H;B;H
10:56:02,471;C;D;B
10:56:02,471;E;B;H
10:56:02,472;C;D;C
10:56:02,475;C;J;B
10:56:02,478;H;G;C
10:56:02,479;J;B;E
10:56:02,482;J;E;G
10:56:02,486;H;J;H
10:56:02,487;B;H;C
10:56:02,490;J;H;H
10:56:02,493;F;B;J
10:56:02,495;G;C;I
10:56:02,497;J;I;I
10:56:02,499;E;F;C
10:56:02,501;D;J;G
10:56:02,505;H;F;J
10:56:02,509;G;C;D
10:56:02,510;C;J;I
10:56:02,513;B;C;E
10:56:02,513;F;D;F
10:56:02,513;C;D;B
10:56:02,514;G;I;H
10:56:02,519;I;B;J
10:56:02,523;E;B;B
10:56:02,524;B;F;B
10:56:02,527;I;J;F
10:56:02,530;H;J;J
10:56:02,531;G;F;J
10:56:02,535;I;H;B
10:56:02,537;J;J;G
10:56:02,539;B;E;E
10:56:02,543;H;B;H
10:56:02,547;F;F;I
10:56:02,551;D;G;G
10:56:02,552;F;E;C
10:56:02,555;E;G;E
10:56:02,556;G;H;H
10:56:02,559;F;C;H
10:56:02,563;H;B;C
10:56:02,564;D;E;I
10:56:02,566;I;B;F
10:56:02,571;B;E;J
10:56:02,575;H;J;G
10:56:02,575;I;D;C
10:56:02,576;H;J;J
10:56:02,579;I;E;G
10:56:02,583;F;C;B
10:56:02,584;E;B;B
10:56:02,587;C;B;E
10:56:02,590;B;G;J
10:56:02,592;D;I;B
10:56:02,594;H;F;C
10:56:02,598;D;C;B
10:56:02,600;F;F;G
10:56:02,602;G;D;D
10:56:02,606;J;I;J
10:56:02,607;G;G;G
10:56:02,610;H;D;J
10:56:02,610;B;F;D
10:56:02,610;J;F;E
10:56:02,612;D;E;E
10:56:02,612;C;H;C
10:56:02,612;J;J;H
10:56:02,613;B;H;D
10:56:02,613;G;B;F
10:56:02,615;C;B;F
10:56:02,616;D;B;C
10:56:02,617;I;G;J
10:56:02,619;H;I;C
10:56:02,621;F;H;I
10:56:02,623;B;E;J
10:56:02,627;E;H;F
10:56:02,627;E;D;J
10:56:02,627;F;H;E
10:56:02,631;D;F;C
10:56:02,633;D;C;E
10:56:02,635;I;F;E
10:56:02,636;F;J;F
10:56:02,640;H;B;H
10:56:02,640;G;B;E
10:56:02,640;J;D;G
10:56:02,640;H;D;H
10:56:02,640;F;B;B
10:56:02,643;H;I;E
10:56:02,644;E;I;I
10:56:02,647;H;I;G
10:56:02,651;E;E;B
10:56:02,652;C;C;H
10:56:02,655;E;F;C
10:56:02,657;G;H;D
10:56:02,659;G;H;B
10:56:02,662;C;I;D
10:56:02,663;E;E;I
10:56:02,666;C;C;J
10:56:02,670;G;G;C
10:56:02,674;H;I;C
10:56:02,675;I;H;C
10:56:02,678;I;H;H
10:56:02,678;D;J;F
10:56:02,679;D;H;E
10:56:02,682;I;G;I
10:56:02,683;E;I;C
10:56:02,685;D;D;E
10:56:02,689;C;F;F
10:56:02,691;E;G;H
10:56:02,694;H;E;C
10:56:02,694;C;B;C
10:56:02,695;E;F;F
10:56:02,697;G;C;D
10:56:02,701;D;F;C
10:56:02,702;B;F;H
10:56:02,705;G;I;D
10:56:02,709;C;E;H
10:56:02,710;G;J;B
10:56:02,713;C;C;I
10:56:02,717;C;J;E
10:56:02,718;I;E;C
10:56:02,720;B;E;J
10:56:02,721;B;H;H
10:56:02,724;J;C;J
10:56:02,725;J;I;I
10:56:02,729;B;C;F
10:56:02,730;B;H;E
10:56:02,732;B;F;B
10:56:02,736;F;H;C
10:56:02,736;J;D;C
10:56:02,736;H;I;H
10:56:02,737;I;G;G
10:56:02,737;H;D;H
10:56:02,741;D;C;H
10:56:02,744;D;F;H
10:56:02,745;B;E;E
10:56:02,746;F;F;C
10:56:02,748;C;F;G
10:56:02,752;I;F;H
10:56:02,753;D;E;F
10:56:02,756;D;G;D
10:56:02,757;G;G;H
10:56:02,760;D;G;F
10:56:02,764;E;D;C
10:56:02,764;H;J;E
10:56:02,765;D;D;H
10:56:02,769;D;I;B
10:56:02,773;E;D;D
10:56:02,775;F;I;B
10:56:02,777;H;H;E
10:56:02,781;G;F;D
10:56:02,782;C;G;B
10:56:02,784;H;G;D
10:56:02,789;E;C;J
10:56:02,793;H;B;I
10:56:02,794;J;J;E
10:56:02,796;F;F;H
10:56:02,797;F;G;D
10:56:02,799;I;H;D
10:56:02,801;D;J;E
10:56:02,801;B;E;G
10:56:02,801;I;F;I
10:56:02,801;H;J;B
10:56:02,801;J;F;B
10:56:02,806;E;G;B
10:56:02,806;H;F;G
10:56:02,806;D;D;I
10:56:02,807;H;J;J
10:56:02,807;C;G;I
10:56:02,808;C;G;C
10:56:02,808;E;I;J
10:56:02,808;F;B;C
10:56:02,812;I;G;J
10:56:02,815;F;H;H
10:56:02,817;F;G;J
10:56:02,819;H;I;J
10:56:02,824;D;G;B
10:56:02,825;H;C;B
10:56:02,828;C;H;J
10:56:02,831;B;B;J
10:56:02,832;C;D;B
10:56:02,835;B;C;B
10:56:02,839;H;I;E
10:56:02,841;E;B;I
10:56:02,841;E;F;B
10:56:02,846;C;G;D
10:56:02,849;E;J;I
10:56:02,851;J;C;I
10:56:02,853;I;J;I
10:56:02,857;C;G;D
10:56:02,857;F;G;J
10:56:02,858;G;I;C
10:56:02,862;D;F;I
10:56:02,865;F;B;G
10:56:02,869;I;I;B
10:56:02,870;F;J;H
10:56:02,873;G;I;I
10:56:02,877;F;G;E
10:56:02,878;G;J;F
10:56:02,881;I;C;F
10:56:02,885;B;J;C
10:56:02,886;C;B;C
10:56:02,889;G;E;G
10:56:02,893;H;F;G
10:56:02,894;H;E;F
10:56:02,896;C;J;C
10:56:02,897;D;C;C
10:56:02,900;G;F;J
10:56:02,902;C;C;J
10:56:02,904;C;J;G
10:56:02,908;F;G;D
10:56:02,909;C;H;D
10:56:02,912;B;E;J
10:56:02,916;D;C;C
10:56:02,920;F;E;H
10:56:02,921;H;E;B
10:56:02,924;F;J;B
10:56:02,925;B;H;B
10:56:02,926;F;B;I
10:56:02,926;J;E;H
10:56:02,926;F;I;B
10:56:02,930;E;E;G
10:56:02,933;I;C;F
10:56:02,935;I;J;G
10:56:02,937;J;B;I
10:56:02,939;E;F;B
10:56:02,940;G;H;E
10:56:02,940;G;E;I
10:56:02,941;I;B;C
10:56:02,944;F;G;D
10:56:02,948;H;H;J
10:56:02,948;J;B;C
10:56:02,949;D;H;D
10:56:02,952;C;B;E
10:56:02,955;H;H;C
10:56:02,955;G;D;B
10:56:02,955;J;J;C
10:56:02,955;E;F;B
10:56:02,957;B;C;G
10:56:02,960;G;C;G
10:56:02,963;C;H;D
10:56:02,964;I;D;I
10:56:02,967;E;C;I
10:56:02,971;J;B;H
10:56:02,972;J;G;D
10:56:02,975;E;H;F
10:56:02,979;I;G;D
10:56:02,983;D;G;C
10:56:02,984;C;E;D
10:56:02,987;J;I;J
10:56:02,990;E;C;F
10:56:02,992;C;D;B
10:56:02,995;I;I;C
10:56:02,999;D;H;C
10:56:03,002;H;E;J
10:56:03,004;C;I;F
10:56:03,006;H;E;H
10:56:03,006;I;C;H
10:56:03,010;J;F;B
10:56:03,010;G;E;B
10:56:03,010;B;G;G
10:56:03,010;C;B;H
10:56:03,011;G;I;J
10:56:03,014;E;E;E
10:56:03,018;B;J;I
10:56:03,020;H;D;B
10:56:03,022;C;B;I
10:56:03,026;C;G;B
10:56:03,028;B;C;G
10:56:03,030;I;B;E
10:56:03,031;F;F;G
10:56:03,034;F;E;D
10:56:03,038;E;F;E
10:56:03,042;D;I;H
10:56:03,043;G;I;G
10:56:03,046;D;H;G
10:56:03,048;H;G;C
10:56:03,049;H;B;J
10:56:03,049;B;J;D
10:56:03,049;H;H;I
10:56:03,049;D;G;G
10:56:03,050;B;J;B
10:56:03,050;I;J;C
10:56:03,050;B;E;J
10:56:03,050;D;F;D
10:56:03,050;D;J;F
10:56:03,050;D;I;G
10:56:03,050;J;C;F
10:56:03,050;F;J;E
10:56:03,051;G;C;D
10:56:03,053;F;J;I
10:56:03,053;B;H;J
10:56:03,054;B;E;J
10:56:03,055;J;I;G
10:56:03,057;D;F;G
10:56:03,061;G;C;G
10:56:03,063;C;I;F
10:56:03,065;D;B;B
10:56:03,068;B;I;E
10:56:03,069;J;B;I
10:56:03,073;H;C;I
10:56:03,074;D;F;I
10:56:03,077;J;I;G
10:56:03,077;C;E;G
10:56:03,078;D;D;D
10:56:03,082;D;G;E
10:56:03,084;G;I;J
10:56:03,086;C;B;J
10:56:03,090;B;G;D
10:56:03,094;I;D;G
10:56:03,095;J;F;J
10:56:03,095;D;G;E
10:56:03,095;I;I;G
10:56:03,098;C;I;I
10:56:03,102;F;E;H
10:56:03,103;C;C;D
10:56:03,106;D;C;B
10:56:03,110;G;E;I
10:56:03,111;I;I;B
10:56:03,114;I;C;I
10:56:03,115;I;E;J
10:56:03,115;H;F;F
10:56:03,117;C;E;E
10:56:03,121;E;D;D
10:56:03,122;E;G;C
10:56:03,125;H;J;G
10:56:03,126;E;E;H
10:56:03,127;B;C;G
10:56:03,128;B;D;B
10:56:03,129;H;E;C
10:56:03,131;I;F;J
10:56:03,132;G;C;F
10:56:03,134;E;F;H
10:56:03,138;B;F;E
10:56:03,140;E;E;D
10:56:03,142;D;B;C
10:56:03,143;D;D;J
10:56:03,143;E;C;F
10:56:03,147;G;F;B
10:56:03,147;G;D;B
10:56:03,148;I;F;F
10:56:03,148;G;F;H
10:56:03,153;E;E;E
10:56:03,154;E;C;B
10:56:03,156;D;I;F
10:56:03,158;I;I;G
10:56:03,161;E;I;F
10:56:03,165;B;I;G
10:56:03,168;H;C;H
10:56:03,170;E;G;H
10:56:03,172;D;D;E
10:56:03,174;J;D;G
10:56:03,174;C;H;C
10:56:03,174;F;G;H
10:56:03,175;J;C;J
10:56:03,176;I;H;H
10:56:03,177;C;I;I
10:56:03,180;I;H;F
10:56:03,184;E;J;F
10:56:03,188;G;D;F
10:56:03,189;E;B;B
10:56:03,190;B;G;D
10:56:03,192;I;I;G
10:56:03,193;J;H;G
10:56:03,195;E;I;G
10:56:03,200;B;D;H
10:56:03,203;C;C;D
10:56:03,205;C;F;I
10:56:03,207;E;G;I
10:56:03,211;C;E;I
10:56:03,213;I;B;D
10:56:03,215;G;D;F
10:56:03,217;I;H;C
10:56:03,217;D;G;D
10:56:03,217;E;G;C
10:56:03,219;I;H;C
10:56:03,219;J;D;G
10:56:03,219;E;H;H
10:56:03,222;B;E;H
10:56:03,223;F;E;H
10:56:03,223;H;D;E
10:56:03,225;E;J;H
10:56:03,226;F;H;G
10:56:03,229;H;I;D
10:56:03,233;F;H;J
10:56:03,234;J;D;F
10:56:03,236;J;B;J
10:56:03,237;E;C;G
10:56:03,237;D;I;D
10:56:03,241;G;I;B
10:56:03,241;F;D;G
10:56:03,242;E;D;J
10:56:03,243;D;B;J
10:56:03,244;H;E;H
10:56:03,248;D;D;I
10:56:03,249;J;J;C
10:56:03,250;F;H;B
10:56:03,250;E;D;E
10:56:03,253;E;B;E
10:56:03,257;D;I;C
10:56:03,258;I;H;E
10:56:03,261;G;G;E
10:56:03,262;F;B;H
10:56:03,265;B;C;G
10:56:03,269;J;G;E
10:56:03,273;F;I;E
10:56:03,274;D;I;H
10:56:03,277;H;E;B
10:56:03,280;E;G;J
10:56:03,281;B;I;I
10:56:03,282;E;E;F
10:56:03,283;I;E;H
10:56:03,283;C;B;C
10:56:03,287;J;D;F
10:56:03,290;B;F;H
10:56:03,291;C;G;D
10:56:03,294;G;D;H
10:56:03,298;I;B;G
10:56:03,299;B;H;C
10:56:03,299;G;F;H
10:56:03,302;G;F;E
10:56:03,305;D;J;H
10:56:03,306;I;E;C
10:56:03,310;G;C;C
10:56:03,313;E;F;B
10:56:03,314;H;E;E
10:56:03,317;I;G;C
10:56:03,321;G;I;G
10:56:03,322;D;E;H
10:56:03,325;F;J;I
10:56:03,326;F;H;J
10:56:03,329;G;F;J
10:56:03,329;G;H;E
10:56:03,333;D;E;F
10:56:03,337;I;H;C
10:56:03,338;H;C;J
10:56:03,340;E;J;D
10:56:03,344;H;G;G
10:56:03,345;B;H;F
10:56:03,348;J;G;F
10:56:03,348;D;J;C
10:56:03,348;E;C;J
10:56:03,353;B;B;B
10:56:03,354;I;B;D
10:56:03,357;G;C;F
10:56:03,361;C;E;D
10:56:03,362;H;C;G
10:56:03,365;B;D;F
10:56:03,369;B;B;F
10:56:03,370;G;J;C
10:56:03,373;I;F;C
10:56:03,377;G;I;J
10:56:03,380;C;F;J
10:56:03,382;C;D;E
10:56:03,385;D;G;G
10:56:03,389;E;E;D
10:56:03,390;G;C;B
10:56:03,392;I;E;J
10:56:03,393;E;C;E
10:56:03,393;E;B;H
10:56:03,396;F;J;G
10:56:03,398;J;B;F
10:56:03,400;J;H;C
10:56:03,402;E;D;I
10:56:03,404;J;J;H
10:56:03,408;D;C;C
10:56:03,409;H;G;H
10:56:03,412;D;B;C
10:56:03,416;G;H;J
10:56:03,420;B;J;I
10:56:03,421;D;G;I
10:56:03,424;C;D;C
10:56:03,428;D;B;G
10:56:03,429;H;H;B
10:56:03,431;J;E;F
10:56:03,435;D;G;F
10:56:03,437;C;H;B
10:56:03,439;J;J;E
10:56:03,443;G;B;E
10:56:03,447;C;I;B
10:56:03,448;H;D;B
10:56:03,451;I;B;C
10:56:03,452;G;I;I
10:56:03,456;H;H;J
10:56:03,456;I;C;F
10:56:03,459;B;E;F
10:56:03,460;B;H;B
10:56:03,463;H;I;D
10:56:03,464;J;G;J
10:56:03,467;H;D;G
10:56:03,471;J;H;D
10:56:03,475;F;B;E
10:56:03,476;F;B;E
10:56:03,479;E;H;J
10:56:03,479;J;E;E
10:56:03,483;B;I;G
10:56:03,485;E;H;H
10:56:03,487;J;D;E
10:56:03,491;I;I;G
10:56:03,493;B;B;G
10:56:03,495;D;J;I
10:56:03,499;G;D;C
10:56:03,500;I;I;E
10:56:03,502;B;D;I
10:56:03,505;J;H;H
10:56:03,507;J;C;I
10:56:03,507;H;G;J
10:56:03,507;H;I;C
10:56:03,508;E;I;H
10:56:03,508;G;G;G
10:56:03,509;F;G;C
10:56:03,511;F;I;G
10:56:03,515;I;E;F
10:56:03,515;F;C;F
10:56:03,516;H;F;F
10:56:03,518;G;C;F
10:56:03,518;F;G;G
10:56:03,523;F;B;I
10:56:03,524;I;E;C
10:56:03,527;G;G;G
10:56:03,531;E;I;C
10:56:03,532;D;B;B
10:56:03,533;F;B;B
10:56:03,533;I;C;F
10:56:03,533;I;C;B
10:56:03,533;C;I;D
10:56:03,533;H;F;D
10:56:03,534;C;F;F
10:56:03,534;F;B;E
10:56:03,535;D;I;H
10:56:03,538;C;B;G
10:56:03,538;I;J;B
10:56:03,538;B;F;H
10:56:03,539;H;J;G
10:56:03,539;D;C;E
10:56:03,543;F;G;C
10:56:03,543;F;G;G
10:56:03,544;G;B;G
10:56:03,546;D;H;D
10:56:03,547;I;B;J
10:56:03,550;J;C;H
10:56:03,554;B;F;I
10:56:03,555;C;G;F
10:56:03,558;G;D;C
10:56:03,561;G;G;J
10:56:03,563;E;C;E
10:56:03,565;I;H;J
10:56:03,569;I;D;C
10:56:03,570;H;G;D
10:56:03,574;F;C;F
10:56:03,577;G;J;D
10:56:03,578;J;D;G
10:56:03,581;G;F;F
10:56:03,585;B;B;H
10:56:03,586;I;F;D
10:56:03,589;B;E;D
10:56:03,592;J;D;H
10:56:03,594;J;J;E
10:56:03,595;B;F;D
10:56:03,595;G;B;F
10:56:03,596;E;F;F
10:56:03,600;B;C;D
10:56:03,602;G;E;J
10:56:03,604;C;D;H
10:56:03,608;H;F;F
10:56:03,611;G;D;B
10:56:03,612;C;H;B
10:56:03,613;D;C;I
10:56:03,616;F;E;E
10:56:03,620;D;E;H
10:56:03,621;C;G;G
10:56:03,621;B;I;I
10:56:03,624;I;H;D
10:56:03,628;I;B;F
10:56:03,629;B;E;E
10:56:03,632;G;F;G
10:56:03,632;G;I;E
10:56:03,636;B;E;G
10:56:03,640;E;B;G
10:56:03,640;G;I;B
10:56:03,640;J;B;B
10:56:03,641;I;B;D
10:56:03,644;B;I;C
10:56:03,645;F;G;J
10:56:03,648;C;D;F
10:56:03,652;B;D;D
10:56:03,653;D;H;J
10:56:03,656;F;J;E
10:56:03,660;D;F;H
10:56:03,661;E;G;F
10:56:03,662;G;C;C
10:56:03,663;J;D;G
10:56:03,667;B;G;H
10:56:03,671;J;E;J
10:56:03,671;G;G;F
10:56:03,671;B;D;J
10:56:03,671;B;J;B
10:56:03,672;G;F;B
10:56:03,672;J;F;J
10:56:03,672;H;G;J
10:56:03,672;B;H;D
10:56:03,676;E;G;G
10:56:03,680;F;H;B
10:56:03,681;D;J;J
10:56:03,682;H;F;I
10:56:03,684;D;J;F
10:56:03,686;E;G;E
10:56:03,687;D;H;J
10:56:03,687;D;C;D
10:56:03,692;H;I;B
10:56:03,695;J;E;J
10:56:03,697;G;J;C
10:56:03,700;F;H;D
10:56:03,700;B;C;I
10:56:03,700;H;C;B
10:56:03,700;B;H;G
10:56:03,700;H;G;G
10:56:03,704;J;J;I
10:56:03,706;D;B;I
10:56:03,706;B;J;F
10:56:03,708;I;C;B
10:56:03,712;J;J;C
10:56:03,713;G;F;B
10:56:03,715;E;G;F
10:56:03,719;B;J;E
10:56:03,720;B;C;D
10:56:03,720;E;G;H
10:56:03,720;D;E;H
10:56:03,721;G;C;J
10:56:03,723;E;B;J
10:56:03,728;F;G;D
10:56:03,731;I;G;J
10:56:03,732;D;E;F
10:56:03,735;C;J;F
10:56:03,736;H;B;F
10:56:03,736;I;E;G
10:56:03,739;J;J;B
10:56:03,740;E;J;J
10:56:03,743;B;H;G
10:56:03,747;C;E;G
10:56:03,748;H;C;I
10:56:03,751;J;G;I
10:56:03,751;E;F;B
10:56:03,755;H;E;E
10:56:03,759;I;E;C
10:56:03,761;J;E;B
10:56:03,763;H;H;I
10:56:03,764;I;D;I
10:56:03,766;H;H;H
10:56:03,768;H;G;G
10:56:03,770;F;C;J
10:56:03,772;B;C;E
10:56:03,774;F;F;D
10:56:03,778;B;J;D
10:56:03,779;F;F;D
10:56:03,782;E;C;I
10:56:03,786;G;F;F
10:56:03,787;C;D;I
10:56:03,787;H;H;G
10:56:03,790;H;B;F
10:56:03,791;H;C;H
10:56:03,794;D;H;F
10:56:03,798;C;E;B
10:56:03,799;J;I;D
10:56:03,802;F;B;J
10:56:03,805;F;E;I
10:56:03,807;H;D;H
10:56:03,810;G;D;F
10:56:03,814;H;I;C
10:56:03,815;H;H;B
10:56:03,817;J;B;I
10:56:03,819;G;I;F
10:56:03,821;I;I;E
10:56:03,823;G;F;B
10:56:03,825;J;E;I
10:56:03,829;H;J;H
10:56:03,830;D;F;E
10:56:03,833;H;D;H
10:56:03,837;C;G;G
10:56:03,841;B;F;D
10:56:03,841;J;D;I
10:56:03,841;C;E;G
10:56:03,842;J;F;D
10:56:03,846;B;D;B
10:56:03,847;I;F;B
10:56:03,850;G;H;C
10:56:03,851;B;I;E
10:56:03,854;D;C;C
10:56:03,854;J;B;F
10:56:03,858;D;F;G
10:56:03,862;C;H;F
10:56:03,863;J;C;D
10:56:03,863;E;H;B
10:56:03,866;C;C;D
10:56:03,868;J;J;D
10:56:03,872;E;H;J
10:56:03,875;E;G;D
10:56:03,876;H;F;B
10:56:03,877;B;B;B
10:56:03,880;F;B;B
10:56:03,881;D;E;E
10:56:03,881;I;E;I
10:56:03,884;D;C;B
10:56:03,886;I;C;D
10:56:03,888;B;E;H
10:56:03,892;F;B;G
10:56:03,893;H;C;H
10:56:03,896;I;B;F
10:56:03,899;G;E;E
10:56:03,900;C;J;G
10:56:03,903;J;D;H
10:56:03,907;E;B;J
10:56:03,909;C;E;D
10:56:03,911;E;E;G
10:56:03,915;I;G;I
10:56:03,916;E;E;J
10:56:03,919;G;J;H
10:56:03,923;D;G;D
10:56:03,927;I;E;I
10:56:03,928;G;G;E
10:56:03,931;D;F;J
10:56:03,932;E;F;E
10:56:03,935;D;H;F
10:56:03,938;H;G;H
10:56:03,940;E;G;D
10:56:03,940;E;G;D
10:56:03,940;C;H;F
10:56:03,940;H;D;J
10:56:03,940;E;F;I
10:56:03,942;G;F;E
10:56:03,946;I;I;D
10:56:03,947;E;I;F
10:56:03,949;B;D;F
10:56:03,950;F;F;F
10:56:03,954;B;I;J
10:56:03,955;E;B;B
10:56:03,958;I;G;J
10:56:03,962;F;E;G
10:56:03,963;I;G;F
10:56:03,966;J;D;E
10:56:03,970;I;H;F
10:56:03,974;B;H;B
10:56:03,975;H;E;J
10:56:03,977;H;H;E
10:56:03,981;H;J;G
10:56:03,982;C;I;E
10:56:03,985;B;G;F
10:56:03,987;H;E;D
10:56:03,989;C;J;H
10:56:03,993;E;E;I
10:56:03,994;H;G;F
10:56:03,998;F;I;C
10:56:04,001;J;B;B
10:56:04,001;G;H;H
10:56:04,002;H;F;F
10:56:04,002;D;J;D
10:56:04,005;J;D;D
10:56:04,005;C;B;F
10:56:04,006;I;I;C
10:56:04,007;B;C;E
10:56:04,009;H;G;B
10:56:04,013;G;B;D
10:56:04,015;E;J;D
10:56:04,017;E;H;F
10:56:04,018;C;B;C
10:56:04,019;F;F;J
10:56:04,019;H;B;B
10:56:04,021;E;B;J
10:56:04,023;F;E;D
10:56:04,026;F;H;I
10:56:04,027;H;H;F
10:56:04,030;H;F;C
10:56:04,034;J;E;I
10:56:04,035;D;J;J
10:56:04,038;C;F;E
10:56:04,042;C;J;F
10:56:04,043;I;J;C
10:56:04,046;J;E;G
10:56:04,048;B;B;C
10:56:04,049;C;I;G
10:56:04,049;J;I;J
10:56:04,050;E;F;F
10:56:04,051;G;B;B
10:56:04,053;C;I;E
10:56:04,058;I;C;B
10:56:04,059;C;E;I
10:56:04,061;H;E;E
10:56:04,065;B;J;E
10:56:04,067;H;E;D
10:56:04,069;I;E;H
10:56:04,073;H;H;G
10:56:04,077;H;J;C
10:56:04,078;D;E;C
10:56:04,081;B;J;I
10:56:04,085;B;D;H
10:56:04,086;C;B;J
10:56:04,087;J;D;E
10:56:04,087;H;E;G
10:56:04,088;D;D;E
10:56:04,092;D;J;F
10:56:04,094;G;G;E
10:56:04,096;F;I;C
10:56:04,096;C;F;J
10:56:04,096;E;J;H
10:56:04,097;I;F;J
10:56:04,097;H;F;G
10:56:04,101;B;D;C
10:56:04,105;I;E;B
10:56:04,106;G;J;J
10:56:04,109;E;B;G
10:56:04,109;J;C;E
10:56:04,109;G;J;G
10:56:04,114;J;D;J
